"pop1" "pop2" "pop3" "pop4" "pop5"
" Hecw2" 40.3342 47.6454 41.1749 39.2548 42.6332
" Prss34" 184.914 105.474 58.5989 41.2485 48.5462
" Unc93a" 45.5873 49.7099 42.5377 42.5063 48.6146
" BC049807" 58.866 47.1914 43.8604 44.5658 47.6155
" Tacr2" 47.2047 58.1032 39.7442 46.0134 46.6394
" Fstl1" 46.2542 46.9211 43.0152 40.5915 50.5135
" Xylb" 41.4849 50.549 53.647 60.8021 51.2181
" Thrsp" 41.3457 53.6048 50.8301 39.1993 43.5741
" Fkbp9" 54.5696 49.9454 44.5417 43.5889 45.6673
" Olfr638" 36.4591 47.6715 40.9874 46.7883 46.5658
" Sln" 34.9665 48.231 34.5875 45.1176 43.8412
" Fam123c" 41.2093 48.9682 53.5154 57.7716 52.0035
" Sarm1" 36.6987 47.918 37.3613 36.8875 43.6547
" Fam19a2" 44.767 60.6138 46.2961 43.5503 50.1049
" Tmem54" 43.6452 54.3894 42.6832 43.5927 50.5552
" Sys1" 30.9246 36.0446 41.3004 41.8817 50.7363
" Mag" 43.2259 53.2233 44.4249 43.1453 48.1229
" D930020E02Rik" 47.0164 65.4381 63.5281 51.1037 51.1107
" Dchs1" 39.8084 46.7306 39.5241 38.5896 49.1538
" Parvb" 47.3896 51.8511 106.521 41.1483 51.5596
" Vmo1" 45.1967 49.4704 36.4264 40.4798 42.8758
" Igf2bp3" 47.6128 46.5129 98.3499 141.167 65.069
" Nt5e" 56.6172 62.3111 35.42 34.7273 41.6796
" Fam81a" 39.6242 49.8098 40.4424 40.6128 44.4933
" Fabp5" 69.5876 55.1719 46.3098 61.1476 42.1225
" Reln" 41.6059 53.5178 122.362 56.0854 572.956
" Pole2" 300.625 219.903 265.251 578.042 168.025
" Mrpl47" 61.3093 58.1438 81.5508 75.7438 68.9733
" Gstm7" 64.3207 62.2217 49.4228 51.3949 53.5779
" Elf3" 40.9942 52.7808 38.217 38.1623 45.3628
" Olfr414" 43.2636 49.13 46.4604 39.9031 55.414
" Hemgn" 61.1158 69.5496 43.1732 46.5616 43.0456
" Car7" 48.2834 51.0665 48.3978 44.6681 51.2812
" Txndc2" 44.2617 55.8546 42.6207 40.9222 37.9562
" Angpt2" 64.2345 60.041 47.1758 67.2277 57.6407
" Mylpf" 43.1621 44.9848 71.7802 50.9298 59.5186
" Lrrc27" 52.7752 51.5072 54.3053 39.1473 45.2531
" Efcab2" 26.6399 27.3799 39.5854 70.5321 43.5674
" Crhr2" 45.5562 59.0492 47.2727 47.8174 47.8712
" Gdpd3" 44.912 45.9223 45.0232 45.6633 48.0821
" Ggnbp1" 37.6782 46.2084 47.0549 36.9189 46.5497
" Fam107a" 40.1332 48.0117 34.0339 39.2046 40.4071
" Rax" 46.4186 59.3235 44.1856 45.1035 53.428
" Ptprr" 42.2837 47.0543 40.8318 40.6319 45.0264
" Slc6a18" 41.9006 48.4474 40.0199 38.7225 45.7365
" 4930528A17Rik" 39.8167 47.1716 50.5772 40.6117 53.6161
" Tmprss13" 39.1634 50.0227 41.1394 38.9421 46.9584
" Mefv" 52.8867 58.2446 35.6446 43.3483 40.7595
" Nos2" 45.9344 54.4454 46.3936 51.6572 48.6373
" Pcsk5" 47.5456 53.3556 39.3756 37.8648 47.3995
" Trim13" 140.413 64.6145 40.3101 16.9029 41.0438
" Lce1l" 40.4356 44.794 48.1353 43.5965 53.1652
" 4930583I09Rik" 35.5278 47.4307 34.6838 40.7871 45.2548
" Slc1a4" 42.3495 50.7429 47.7588 54.4279 39.5552
" Sec14l5" 33.7603 38.8146 40.0402 37.7856 47.8866
" Ttll13" 43.3525 51.4865 53.4801 44.4593 51.555
" Smpdl3b" 39.6631 47.2985 38.5047 35.6365 45.6015
" Stac" 42.9029 48.1712 44.3446 45.8487 63.8364
" Slc25a41" 38.2954 45.1486 36.2011 40.1375 49.8552
" BC027072" 44.7373 51.0161 45.7486 40.7015 51.4539
" Tead1" 39.4135 45.5348 43.2241 40.8613 47.1273
" Lrrtm3" 41.9972 41.3575 37.3938 36.7216 50.7726
" Slc24a5" 49.4294 48.6817 56.4851 62.4264 71.6
" Thbs4" 39.0912 43.3811 38.4419 39.8268 49.4128
" Map3k13" 38.654 46.1044 45.2292 46.0902 52.3133
" Zswim5" 44.3335 58.9342 39.8326 38.9366 47.6451
" Gm14484" 52.0226 59.5232 49.7765 72.7291 62.089
" Actl6b" 43.4769 59.858 47.7935 42.7742 46.5552
" Armcx1" 99.5913 87.3106 56.4915 52.1537 47.2961
" Selm" 34.6412 43.9256 71.5496 37.2055 49.8165
" Slc27a5" 37.96 51.6202 36.5175 44.7437 51.4809
" Plagl1" 41.1787 47.1867 39.9717 39.6111 42.4171
" Apol7e" 112.569 104.034 51.6443 38.5318 39.0235
" Hoxb13" 39.4148 47.9539 43.5443 38.6593 44.8375
" Dppa5a" 36.1251 52.0441 46.4737 38.512 44.9307
" Kcnk10" 45.1187 60.0639 74.0289 65.7035 59.5493
" Igfbp5" 40.6307 52.1291 44.3418 41.2381 48.2049
" Cps1" 39.3985 41.6509 42.9626 37.61 47.5064
" A2m" 43.0032 48.4962 41.4679 36.0173 43.6624
" Ccdc57" 87.1754 81.9861 67.1347 75.3805 54.1611
" Prnp" 52.0198 61.5119 64.1911 51.9627 44.1173
" Rgs9" 39.8147 46.2486 44.5145 45.263 49.6279
" D0H4S114" 45.6168 56.3155 37.9598 41.4512 41.2817
" Zc4h2" 96.2757 81.2097 82.3247 78.8436 84.4587
" Lrrn4" 77.0862 83.5037 97.3996 61.8348 70.3883
" Slc29a4" 46.5277 55.2852 53.3404 47.9531 61.0488
" Taar5" 42.0098 54.6718 42.1917 45.411 41.3629
" Alox15" 66.1166 82.1164 42.0658 41.1899 52.229
" Txk" 46.8481 55.2684 38.3092 44.0272 46.7462
" B3gnt3" 59.2876 54.3762 61.8769 46.2573 55.1226
" Mmel1" 35.7137 44.1958 41.7545 37.3744 50.5601
" P4ha2" 44.4784 52.8407 40.1519 36.9314 50.6184
" Inhbb" 43.4084 57.5572 38.3259 41.2858 44.5217
" Cckar" 41.7647 51.9887 42.9584 44.8201 46.977
" Sema6a" 39.8407 48.0647 46.5854 38.496 44.8748
" 1700013B16Rik" 47.6927 54.3131 37.8116 40.2933 50.845
" Gpr81" 41.3577 52.3081 31.4958 43.268 39.6723
" Gcm1" 42.4678 54.2599 49.0013 42.4055 50.3209
" Dscaml1" 38.8035 48.9111 40.353 41.6625 45.9791
" Nin" 39.5329 49.1034 48.217 42.5415 41.2981
" Mc5r" 107.248 61.6914 49.1061 42.4408 41.1527
" Fhod3" 51.1316 59.0284 46.0723 47.7646 57.8475
" Defb19" 37.6452 47.6109 42.3742 42.2402 40.0991
" Cxcl14" 44.089 55.981 42.6623 41.5535 45.5833
" Heatr7b2" 43.3792 49.1853 42.7937 37.9289 48.647
" Abhd3" 40.8575 50.5385 38.2901 36.221 44.9185
" Actl7b" 44.0689 51.3449 42.6245 41.966 43.3643
" Pdgfrb" 421.712 235.307 39.0101 42.3179 46.0465
" A4galt" 42.8749 49.9221 39.722 43.1671 49.7839
" Hspb7" 45.9432 56.0165 45.8629 45.7935 46.1315
" Rhod" 43.5007 50.2885 37.389 38.0837 45.9332
" Sobp" 41.5839 50.4706 38.8998 38.2701 43.1727
" C4b" 51.4405 60.3303 45.5299 45.1543 59.4535
" Ccl24" 39.1124 48.9009 31.6895 35.052 49.3731
" Pih1d2" 56.8752 58.7719 49.4848 55.5378 48.8902
" Dbndd2" 41.134 47.918 44.7872 44.6005 48.0442
" Sftpd" 43.0495 58.7964 36.6496 39.841 46.3265
" Kcnj12" 40.8733 49.8228 38.7837 39.8078 40.7701
" Loxl2" 60.8295 77.641 65.5473 64.2931 86.2066
" Gm9967" 39.826 38.6729 41.2439 41.0361 49.9401
" Thsd7a" 48.6255 56.5547 45.994 53.7139 54.1195
" Abcc12" 43.7114 49.0921 40.727 40.9244 50.133
" Ddc" 30.6338 42.5581 50.3032 72.6145 66.876
" Slc35f3" 38.0598 53.9539 42.1239 38.3679 47.4996
" Gm1027" 49.6702 54.0247 44.6888 44.6861 54.7309
" Pabpc5" 39.3663 48.5844 42.0677 44.2396 46.1046
" Gadd45g" 66.8825 69.9158 55.3225 63.3371 74.9863
" Atp2b3" 42.0318 48.6198 42.4218 39.2342 40.8524
" Tas1r1" 47.3866 54.4696 43.8121 42.5644 42.6544
" Gpr150" 42.7938 49.0026 49.3528 41.1275 44.4584
" Apc2" 41.6282 51.923 42.5047 37.1126 42.7274
" Acot12" 41.8382 55.69 45.0624 40.8292 48.4951
" Gprc5b" 107.887 95.4548 68.8412 38.3249 46.1268
" Aif1l" 47.0461 54.532 41.6957 45.5292 47.9743
" Barhl2" 40.9696 53.5088 42.5077 41.5818 48.0167
" Gm129" 32.3998 39.4012 50.4878 44.0695 47.0672
" Gpr151" 47.1469 41.393 38.2454 39.4631 39.8204
" Dennd2c" 51.0133 44.9553 42.8298 52.142 43.1168
" Gm10192" 44.2021 55.4074 47.3546 41.887 56.3329
" Adamts18" 43.7101 51.4098 44.7731 47.3291 49.7083
" Rnd1" 49.2948 52.8231 36.9733 44.3919 42.1443
" Srgap1" 47.1766 50.8909 54.2387 42.9183 42.1141
" Trh" 41.5722 52.2722 48.7398 45.4316 47.5819
" Ube2e2" 56.4648 54.0294 41.4016 43.6468 45.1507
" Pgr15l" 43.4784 51.0083 43.0503 43.6582 45.1525
" Fam180a" 37.1158 40.4838 47.12 37.8172 45.4695
" Pclo" 44.5056 50.4589 44.0618 46.9162 46.6103
" Pde6g" 43.0246 54.7682 45.9462 46.2172 55.8571
" C130046B21Rik" 45.8917 55.4137 40.1008 38.1417 49.3736
" Tmem79" 45.5567 58.0826 47.3657 50.8513 52.7814
" Olfm4" 150.803 110.604 44.8038 45.2763 49.3013
" Gm10797" 38.4074 44.9101 47.92 41.098 46.0618
" Slitrk1" 48.483 55.6518 41.799 45.114 54.9314
" Gm16441" 41.1401 48.3595 46.2181 50.7513 48.6795
" Isl1" 43.7957 54.3549 51.2601 42.4317 46.234
" Bmp7" 41.5948 52.3009 50.6324 53.4492 50.3761
" 1700028K03Rik" 36.7528 34.3188 44.8993 42.5684 54.3908
" Cacna1s" 39.4688 48.5243 37.7048 37.9298 42.1668
" Slc35f4" 40.3436 47.0143 39.0757 39.7434 43.1175
" Atp7b" 59.0802 57.3369 45.4735 42.7604 46.6773
" Actrt2" 43.5459 50.3339 48.8621 45.4813 53.864
" Fam71f1" 40.9847 53.5191 37.2513 37.9355 41.3121
" Prdm8" 44.5118 45.9662 43.6953 48.3418 49.2629
" Wfdc2" 36.3733 48.9598 41.4477 36.0016 44.6433
" Lrrc18" 58.9035 71.3111 54.4881 57.7817 59.114
" Trim60" 38.724 45.93 41.6407 37.742 48.2556
" Fam159b" 51.4178 53.8253 43.9233 45.9645 47.7913
" Hhipl1" 44.1757 53.3297 38.5281 45.1896 44.2598
" Fgf21" 46.591 47.1318 41.5564 40.6356 47.425
" Cnih3" 39.0292 53.0135 40.419 40.073 44.9901
" Vsx2" 48.0934 60.8388 42.7995 45.2631 57.8895
" Prss48" 43.9435 53.5815 43.6539 44.0989 44.4849
" Pppde1" 34.0644 48.7735 37.03 39.5603 45.2915
" Fam190a" 75.7554 55.6227 36.8697 38.9806 38.9539
" Tmem198" 48.7989 64.1182 48.106 50.5699 54.665
" Gm5737" 46.3517 50.7149 42.7099 39.9526 47.6845
" Esrrb" 37.7762 51.1547 45.9664 45.7473 51.1625
" Zfp459" 49.8209 48.7196 52.6294 47.2638 42.3562
" Rtp1" 44.4427 55.9023 39.3241 44.0308 45.6293
" Oscar" 40.8293 43.1417 45.279 47.7964 43.274
" E330012B07Rik" 47.3516 45.8116 40.2176 43.7925 48.9291
" C030016D13Rik" 46.5353 50.5864 61.267 64.5456 76.2261
" Cntnap2" 41.7188 52.9599 45.3933 42.2678 45.7678
" Kdm2a" 44.7968 51.3167 44.9788 40.7113 49.1697
" Txnrd3" 64.8749 67.759 204.661 158.084 46.1509
" Olfr459" 39.011 50.2633 38.9703 45.4509 41.3825
" 9430002A10Rik" 47.6185 47.9764 39.8637 38.2209 40.0518
" Olfr147" 37.6469 47.5809 36.3937 41.3819 43.7315
" Myl10" 188.89 251.41 66.7438 46.1384 44.8506
" Fam57b" 39.7281 54.6507 46.5794 45.8418 46.785
" Rpp40" 48.6807 26.7241 33.3641 41.8889 22.6593
" Myh8" 36.8656 47.5099 44.2728 37.7355 51.7745
" Spag5" 252.323 246.507 366.671 960.891 365.492
" 4930579J09Rik" 48.9432 53.2134 48.5003 51.7054 62.6541
" F2rl1" 40.4701 49.4685 51.1069 40.2825 49.8667
" Nynrin" 106.881 85.3558 85.7575 48.5427 56.0066
" Itgb5" 94.261 64.0238 45.2058 38.8291 46.8207
" Gm10344" 50.4315 59.2531 45.8176 43.7467 55.0644
" 5930412G12Rik" 41.5541 50.9187 43.5311 38.3804 47.8884
" Prok2" 46.3059 60.0396 40.1571 43.2271 46.2607
" Amigo2" 54.5356 59.963 57.5175 53.2837 84.9982
" Elane" 386.358 190.904 61.3317 73.5587 52.925
" Pole" 599.609 547.962 571.677 1286.37 385.389
" Il1rn" 57.831 70.1843 43.711 43.7539 50.0497
" Gimap4" 164.296 368.881 370.902 49.9156 91.6849
" 2410017I17Rik" 35.9247 46.3694 41.1256 38.6774 47.3766
" Tubb4" 42.9221 42.1474 41.175 40.9987 50.0835
" Rhox9" 39.4184 49.4766 40.4641 40.5809 45.2164
" Spry4" 53.2589 58.8865 57.9514 49.0762 58.4973
" 4930438A08Rik" 103.593 103.119 57.7734 54.929 56.9303
" Gpr17" 40.3292 49.9211 45.0407 45.7586 42.8084
" Bdnf" 43.2956 54.1585 43.6222 42.8616 51.7888
" Kcnq4" 47.636 53.0502 43.7892 39.5948 51.2041
" LOC100504406" 45.2305 47.2761 42.6507 46.5132 51.7034
" Il1f5" 43.6301 47.4269 46.0701 41.8105 52.1797
" Mir365-1" 46.4215 53.8108 46.747 40.1069 52.9953
" BC048562" 41.9936 52.9113 40.9668 43.9988 50.0491
" Acsm1" 42.9666 50.8497 39.7176 40.0252 46.87
" Airn" 69.4659 60.833 76.322 60.2322 57.0194
" Mir155" 48.7939 59.9858 47.5989 48.47 50.4513
" Col5a2" 42.2062 53.0562 39.3416 38.353 47.1994
" 4933401B06Rik" 41.9006 45.547 47.4223 50.5497 51.9416
" Casc1" 35.1685 45.8387 55.5791 50.123 57.1387
" Col19a1" 76.5925 84.5325 43.029 42.6939 48.2251
" Slc6a11" 43.4068 49.1794 47.3684 43.1427 47.4244
" AU022751" 45.0914 54.8651 46.0486 46.0482 46.0809
" Ephb4" 38.6124 48.8095 40.2985 42.9011 47.2588
" Marco" 38.8791 53.4326 38.4734 41.3059 48.6992
" Umodl1" 41.271 48.4634 45.4171 37.8809 47.8709
" 4933428M09Rik" 47.6614 49.6369 50.6821 47.4917 52.5697
" Morn4" 54.0667 66.3102 44.2745 40.1098 45.2006
" Pde6h" 49.9165 58.7642 41.9616 51.1089 47.8916
" Zfp560" 44.7631 47.4713 52.1372 55.2717 56.1835
" Tpx2" 454.378 479.462 783.457 1642.94 567.557
" Plekhg6" 44.3297 55.1588 40.5082 42.0156 47.4312
" Erg" 563.815 487.066 1100.88 88.3303 206.283
" Ppp2r3a" 128.641 84.1585 57.9984 47.5337 52.1356
" Ffar2" 93.452 96.1914 54.563 44.9863 54.9209
" Ifne" 42.0012 48.7255 40.0809 43.3666 43.5544
" Clca3" 47.0109 53.912 38.9598 39.7449 52.8418
" 4930442E04Rik" 43.6012 57.0565 45.4431 44.8979 48.2844
" Mpo" 2307.64 710.569 133.522 119.935 59.3075
" Fblim1" 45.7801 55.6861 47.6443 44.451 53.4659
" Olfr463" 44.4757 53.209 40.3136 40.248 44.6368
" Prss55" 42.4455 47.4816 37.9553 39.9931 43.9047
" Olfr140" 35.9518 41.4213 36.2426 38.2002 47.9933
" Gnaz" 41.3509 48.0899 48.436 40.0605 45.7156
" Ramp3" 42.3036 48.3523 38.5878 40.2188 42.4104
" Brca1" 272.6 240.652 314.351 694.679 254.946
" Setd1a" 42.7422 35.483 49.5176 63.8345 40.8813
" Ets2" 106.653 86.7419 133.916 157.563 328.716
" Pak7" 43.0954 51.7279 42.9328 41.4242 46.6893
" Lctl" 44.4983 55.0809 45.403 44.0587 53.3805
" Ccdc3" 38.7078 48.9402 42.6033 38.4458 51.2219
" 4930434E21Rik" 43.2757 50.1641 37.6181 40.1067 48.3121
" Pgr" 78.6431 93.9042 54.277 44.9838 40.9716
" Vmn2r26" 46.2617 53.3526 44.9554 42.3105 44.5267
" Osm" 63.4712 66.9772 53.7395 48.2932 51.2849
" Ghrh" 47.0787 55.8171 40.8655 46.6468 52.198
" 2510049J12Rik" 49.8596 58.1303 49.7228 44.047 49.2943
" Olfr514" 42.8708 43.0763 38.708 44.5387 51.8367
" Pla2r1" 42.8293 52.8202 39.0041 43.7757 50.3754
" Aox4" 42.9499 48.2516 39.8987 43.4839 46.9481
" Mst1r" 65.9526 77.686 48.8723 56.1724 53.1633
" Ccdc37" 43.875 54.5818 42.4227 42.1548 48.0587
" 1700067K01Rik" 53.0148 53.4133 65.5867 79.2518 60.3829
" Esam" 46.4342 50.7366 39.979 45.1733 45.6785
" BC037703" 46.0352 53.9586 37.9424 38.8506 46.4976
" Nfkbil2" 132.34 109.78 117.901 194.235 81.9096
" Ccdc63" 43.6366 48.4744 37.3004 40.0053 41.9524
" Vgll1" 48.2758 60.6543 44.0448 50.3039 47.8181
" Zmynd15" 39.7238 50.2168 37.7005 33.4662 50.7704
" Srpx2" 46.775 60.2307 41.9401 43.2356 42.6027
" Tub" 43.7038 52.6696 39.5859 43.8365 47.4747
" Gm16487" 41.1931 47.1061 33.0602 31.6395 34.8973
" Arhgef38" 42.4438 55.4819 50.2287 43.0244 50.3651
" Pcp4" 43.1182 49.2116 41.5388 42.8599 47.8304
" Ccdc90b" 90.1289 61.176 60.7207 49.6621 30.6031
" 1700123L14Rik" 36.4168 49.09 42.4696 38.3773 46.6587
" Gfra4" 46.5505 50.6887 42.744 40.2193 46.2917
" Fam131c" 40.9411 48.1599 46.4052 36.0843 47.6156
" Bhlhe22" 42.3012 51.3255 42.1696 44.3702 40.9598
" Dcst1" 40.3689 50.7069 38.6201 39.8462 41.1903
" Fbn1" 42.2211 49.3522 37.2356 39.5228 46.3654
" Mrap2" 48.6029 60.3259 45.8215 36.9591 49.3471
" Rad51l1" 141.354 111.472 103.779 186.893 69.7535
" Vangl1" 41.7045 49.1409 36.2874 41.8707 43.3173
" Prss16" 49.0709 58.4122 46.6193 46.3576 45.7113
" Stab1" 45.7821 51.8076 42.7174 45.4804 48.5686
" Syt3" 46.638 54.219 41.5559 41.8657 47.3529
" Eid3" 121.529 87.6795 74.4365 81.6444 58.8378
" Gdf15" 39.1248 52.6455 44.5806 42.8407 53.7914
" Wdr66" 46.5423 52.9651 42.5334 43.7439 53.6662
" Rap1gap" 44.5032 53.7359 44.3932 39.8781 48.0288
" Dnahc2" 47.6808 53.0488 46.0268 43.4067 49.4344
" Lhfpl2" 64.3257 58.6655 37.7584 35.8484 43.9468
" Nubp1" 37.3663 47.2554 41.4956 53.7331 53.3822
" Kctd7" 50.1619 70.9748 58.1444 65.7336 64.61
" 4930590J08Rik" 42.7129 56.6783 39.8266 42.1146 52.13
" Zfp273" 52.081 38.1986 51.6538 55.3281 48.7288
" Lrg1" 230.148 145.754 52.5803 59.2217 58.9817
" Nkg7" 585.537 419.694 91.2206 59.4164 55.0172
" P2rx1" 87.0157 70.7997 43.4118 37.778 43.5825
" Svop" 37.8152 48.6616 44.8893 42.4151 50.2986
" Nck2" 94.9597 92.8442 134.946 121.09 153.703
" 2010107H07Rik" 76.421 63.6143 59.9564 76.9343 58.4346
" Epdr1" 49.8002 59.7257 45.8966 47.1847 53.3227
" Timd4" 37.9582 45.3108 43.0651 46.8517 52.8725
" Tnp2" 41.1345 49.43 37.4491 34.371 43.8895
" Sdk2" 43.4168 52.5375 46.2085 41.6348 51.3709
" Fat4" 45.0978 55.8772 46.2965 44.0247 56.4781
" Lrrc38" 46.3873 55.1473 43.5438 40.8465 47.6377
" 4631405J19Rik" 46.1656 42.2512 53.6739 53.0178 54.3415
" Fxyd1" 59.8654 66.1972 44.5257 44.493 53.0362
" Pde11a" 46.4994 54.2415 43.2785 49.556 47.5463
" Lhx1" 45.1816 60.012 43.2967 40.2673 49.1385
" Nid1" 36.3239 48.0023 40.0763 37.858 52.1354
" Gemin6" 91.7114 68.4199 102.666 177.736 64.2462
" Sfrp5" 39.6324 49.2878 40.1296 34.4994 47.3214
" Nanog" 48.9963 54.4002 45.356 40.6301 55.0864
" Rftn2" 75.1233 64.1598 121.489 61.7676 80.7277
" Sall1" 46.6419 61.0948 43.8944 47.1613 49.1702
" Rapgef4" 62.6857 56.9652 57.9896 43.0831 55.7459
" Cryge" 42.5591 51.2919 46.5286 44.4987 46.2048
" Dpep3" 40.7755 50.0994 42.5077 37.3599 42.0965
" Mir181b-2" 85.3385 57.8134 49.6427 43.2319 74.9945
" Dzip1l" 46.2884 57.3899 38.5751 44.217 47.7238
" Gpnmb" 41.0613 47.204 41.0835 39.8904 52.211
" Zap70" 86.7523 86.818 87.626 144.767 61.9788
" 9830163H01Rik" 46.9697 50.2928 43.0227 50.8131 45.1264
" Dyx1c1" 52.5733 56.1884 47.2249 45.809 45.3904
" Coro2b" 48.9359 47.7379 59.1782 46.2911 45.0818
" Sag" 40.0035 50.6253 40.0175 44.2749 55.2012
" Otud6a" 49.8966 47.4207 46.2105 50.1305 46.4568
" Msx2" 39.7635 53.5554 36.6848 42.2553 51.8529
" Cnpy1" 43.9341 53.3074 45.5695 49.7616 47.1692
" D030047H15Rik" 47.9893 51.4007 55.7975 51.4877 59.1651
" Ccdc114" 45.9658 51.5302 42.0929 60.4158 52.3558
" Gm9900" 80.0554 51.6863 79.7425 91.2261 84.8676
" 4921501E09Rik" 43.7074 53.331 45.8492 42.2425 51.561
" Dnahc1" 46.4447 53.7572 59.2253 75.0395 68.173
" Accn2" 40.1263 44.7673 45.4418 37.465 49.1652
" Cd300lb" 122.488 110.012 38.8025 48.0748 45.8467
" Olfr1491" 41.3946 48.9951 48.1275 41.1898 48.81
" Eme1" 111.11 135.159 129.957 349.965 126.724
" Adamtsl1" 40.2603 47.4224 41.537 44.2566 50.4837
" Plekhh1" 40.1781 49.474 39.512 45.5815 49.0855
" E130309F12Rik" 40.9772 53.3186 40.6243 45.624 46.9266
" Nrbp2" 45.5293 51.8193 41.7514 41.5962 53.8487
" Htr4" 40.7858 47.6743 39.8978 40.834 51.9408
" Olfr1344" 46.8293 55.5923 42.9059 38.73 46.0085
" Gca" 171.24 92.115 33.9296 37.006 24.1778
" D030028M11Rik" 138.522 183.343 229.52 594.417 217.776
" Pklr" 52.2347 54.6226 46.4848 49.0033 48.4371
" Crispld1" 69.3199 55.0046 40.492 42.4021 52.8742
" Igdcc4" 49.7588 58.8484 44.8911 41.3526 44.4477
" Mtnr1b" 35.7971 47.8129 37.1367 36.7724 38.8539
" Slc44a4" 40.681 51.7866 38.0489 40.0467 43.0688
" Zscan10" 40.5753 52.0296 41.6341 45.4487 46.8909
" 5830454E08Rik" 37.0507 46.6851 42.0052 34.8687 50.3596
" Ucn3" 44.9777 47.0303 41.964 44.4946 48.8997
" Mir215" 57.5307 39.7016 55.2343 50.0097 52.7863
" Sft2d3" 44.0346 40.7837 58.4487 60.9911 58.2074
" Gm10276" 84.3299 70.5768 42.9134 55.7135 69.4694
" Lbx2" 40.889 54.7061 40.641 42.8669 55.606
" Fkbp6" 44.994 59.1506 47.962 41.9749 55.2619
" BC060267" 42.2246 49.6575 48.5814 43.6087 52.2764
" Sfmbt1" 39.0581 32.7426 35.0412 51.2892 31.7907
" Dqx1" 34.9971 39.2008 48.3179 51.8789 52.5252
" Atp6v1b1" 43.1972 50.8621 45.0018 43.042 50.8373
" Nkd2" 37.6489 50.3188 84.8973 42.2035 38.0283
" A730013G03Rik" 46.8 59.4135 49.3623 53.8678 52.0928
" Olfr11" 41.7122 46.6791 37.7524 48.4673 47.1031
" Pparg" 44.0656 54.8614 43.1677 42.8637 47.1774
" Prdm1" 35.9998 41.7154 38.9187 35.8348 68.3169
" 3110047P20Rik" 48.8711 55.1936 45.2125 43.1365 47.3297
" Tgm5" 43.0343 52.0666 45.2346 43.4194 45.7957
" Sult5a1" 45.1602 62.0914 49.4927 42.8501 55.3607
" Tert" 65.6777 59.2424 58.4067 53.837 53.3184
" Ankrd33b" 49.0938 65.1972 116.425 47.0787 75.3035
" Lrrc55" 41.532 51.1104 43.8868 40.1398 45.9242
" Mrgprb3" 38.7769 39.1001 46.2379 39.1145 51.6517
" 1700080E11Rik" 44.2838 48.9968 42.3758 41.7761 45.1276
" Krtap5-5" 37.9688 45.1961 57.0411 41.6 48.9394
" Fam83g" 44.8486 51.353 47.1478 45.9154 55.4445
" Cyp2s1" 51.5166 67.7674 57.0366 47.6055 64.7766
" Trim52" 41.5622 55.5335 43.1157 47.6223 45.7292
" Angptl1" 25.7145 28.4641 47.5843 68.7663 155.431
" Rai14" 59.1382 51.8735 91.0241 68.2338 48.5752
" 6330545A04Rik" 85.3718 68.5597 62.6241 69.5955 47.6826
" 4933436C20Rik" 41.6604 50.746 39.4454 35.9753 41.0412
" Cphx" 49.3319 55.6885 47.0449 45.6485 51.573
" Kalrn" 55.5648 62.7447 61.8497 59.4366 65.8562
" Ucp3" 40.5085 50.2422 50.9247 42.1661 55.8428
" Xdh" 221.547 154.561 50.8436 55.9607 56.6598
" Klhl30" 74.9684 86.7773 38.6985 40.1317 48.459
" Bsnd" 44.508 55.2741 44.4548 43.3489 50.8416
" Rd3" 46.8993 55.7546 42.3117 37.954 48.8098
" Rtn2" 39.3196 50.1554 42.7563 39.808 46.9977
" Mogat2" 55.9295 62.2638 46.4741 51.5962 49.3198
" Cav2" 26.8854 26.3198 99.315 26.8936 71.4912
" Gm9796" 39.5868 47.9149 36.1075 41.2248 42.4015
" Slc2a5" 38.6009 47.7904 37.4884 36.9526 42.6243
" Gm5919" 39.4135 49.1297 52.7962 61.7351 51.7521
" Tpmt" 50.0926 51.0673 45.6548 58.8741 56.4555
" Krtap5-4" 52.1787 54.3736 50.2028 43.0639 47.7653
" Pdlim3" 40.3005 51.717 42.6889 41.6342 47.0894
" Slc15a5" 43.6067 51.7752 46.3879 43.7279 52.6735
" Olfr267" 46.4767 46.0998 47.5632 47.835 54.6883
" Mir501" 36.7593 42.8408 35.2677 35.7266 48.1129
" Rab34" 48.7339 54.0186 51.6431 45.5038 52.7703
" Wwc1" 40.3153 50.3126 38.7098 41.187 39.9468
" Olfml2b" 91.7736 87.7838 56.4961 68.4503 85.8447
" Adck5" 47.6552 62.4013 47.2007 39.4459 59.259
" 5730596B20Rik" 48.6933 46.149 33.5141 27.3358 34.484
" Pipox" 39.5037 43.0551 60.3347 182.928 93.1407
" St6galnac1" 43.4046 38.8721 55.3281 55.7686 62.0875
" 2610303G11Rik" 45.1733 47.8256 43.6293 44.6731 51.1426
" Ngf" 42.7821 51.9159 37.653 47.9417 50.0803
" Ckmt1" 45.0782 48.4961 43.4025 43.6665 52.3216
" Stk39" 69.9246 56.1256 47.0097 45.1256 41.9367
" Zfp763" 71.6538 43.8424 55.5739 48.0165 39.896
" Nr1i2" 42.2105 53.8254 45.6299 44.7569 48.9299
" 1700001C19Rik" 65.4542 78.9238 55.9789 41.681 49.5098
" Bcan" 45.6436 57.0557 44.2183 45.6033 47.4555
" Tacr1" 47.9698 56.6262 46.4372 43.4693 44.7623
" Lrrc36" 45.7721 49.3645 41.7536 42.5495 44.1753
